bulk_id,adsorbate,E_adslab,E_slab,anomaly
mp-126,OH,1.0162577629089355,-0.7620233297348022,False
mp-126,O,1.3484821319580078,-0.7620233297348022,False
mp-126,OOH,4.186166763305664,-0.7620233297348022,False
mp-2,OH,0.9608526825904846,-0.7521845698356628,False
mp-2,O,2.612250804901123,-0.7521845698356628,False
mp-2,OOH,3.866532325744629,-0.7521845698356628,False
mp-101,OH,0.5994583964347839,-0.7447006702423096,False
mp-101,O,0.8075003027915955,-0.7447006702423096,False
mp-101,OOH,2.141186475753784,-0.7447006702423096,True
mp-33,OH,-0.4122912287712097,-0.7433186769485474,False
mp-33,O,-0.07473164796829224,-0.7433186769485474,False
mp-33,OOH,2.6610324382781982,-0.7433186769485474,True
mp-74,OH,0.5801495909690857,-0.743874728679657,False
mp-74,O,0.5845502018928528,-0.743874728679657,False
mp-74,OOH,3.369661331176758,-0.743874728679657,False
mp-81,OH,1.566309928894043,-0.7557935118675232,False
mp-81,O,2.5267417430877686,-0.7557935118675232,False
mp-81,OOH,4.837922096252441,-0.7557935118675232,False
mp-124,OH,1.166619062423706,-0.7569523453712463,False
mp-124,O,2.106388568878174,-0.7569523453712463,False
mp-124,OOH,4.0313496589660645,-0.7569523453712463,False
mp-30,OH,0.38020604848861694,-0.7530327439308167,False
mp-30,O,1.0287508964538574,-0.7530327439308167,False
mp-30,OOH,4.040944576263428,-0.7530327439308167,False
mp-23,OH,0.5351566672325134,-0.7482157349586487,False
mp-23,O,0.1456547975540161,-0.7482157349586487,False
mp-23,OOH,3.068082571029663,-0.7482157349586487,True
mp-54,OH,-0.4034169018268585,-0.7405210733413696,False
mp-54,O,-0.19152778387069702,-0.7405210733413696,False
mp-54,OOH,0.9783433079719543,-0.7405210733413696,True
mp-13,OH,-0.5555493831634521,-0.7010912299156189,False
mp-13,O,-0.7216961979866028,-0.7010912299156189,False
mp-13,OOH,-1.6992812156677246,-0.7010912299156189,True
mp-35,OH,-0.6303016543388367,-0.555317759513855,False
mp-35,O,-0.8008735775947571,-0.555317759513855,False
mp-35,OOH,-2.0300872325897217,-0.555317759513855,True
mp-72,OH,-1.491269588470459,-0.7570180296897888,False
mp-72,O,-3.3131396770477295,-0.7570180296897888,False
mp-72,OOH,-5.121119499206543,-0.7570180296897888,True
mp-90,OH,-0.9312533140182495,-0.7507302761077881,False
mp-90,O,-0.4511534571647644,-0.7507302761077881,False
mp-90,OOH,-2.2507529258728027,-0.7507302761077881,True
mp-49,OH,-0.7299119234085083,-0.742825984954834,False
mp-49,O,-0.24754995107650757,-0.742825984954834,False
mp-49,OOH,-1.169466257095337,-0.742825984954834,True
mp-8,OH,-1.1409035921096802,-0.7485706210136414,False
mp-8,O,-0.9097253680229187,-0.7485706210136414,False
mp-8,OOH,1.919219732284546,-0.7485706210136414,True
mp-91,OH,-0.9754619598388672,-0.741193950176239,False
mp-91,O,-0.7470420598983765,-0.741193950176239,False
mp-91,OOH,1.996886968612671,-0.741193950176239,True
mp-146,OH,-1.3284657001495361,-0.7369976043701172,False
mp-146,O,-1.68482506275177,-0.7369976043701172,False
mp-146,OOH,-2.9331374168395996,-0.7369976043701172,True
mp-129,OH,-0.6059368252754211,-0.736362874507904,False
mp-129,O,-0.47712332010269165,-0.736362874507904,False
mp-129,OOH,-1.2880711555480957,-0.736362874507904,True
mp-75,OH,-0.966812252998352,-0.7350431680679321,False
mp-75,O,-0.5260622501373291,-0.7350431680679321,False
mp-75,OOH,1.0546071529388428,-0.7350431680679321,True
mp-50,OH,-1.5142853260040283,-0.7376555800437927,False
mp-50,O,-2.003852128982544,-0.7376555800437927,False
mp-50,OOH,-3.408130168914795,-0.7376555800437927,True
