bulk_id,adsorbate,E_adslab,E_slab,anomaly
mp-126,OH,1.0542957782745361,-0.762079119682312,False
mp-126,O,1.600304365158081,-0.762079119682312,False
mp-126,OOH,3.9289889335632324,-0.762079119682312,False
mp-2,OH,0.9729706645011902,-0.752181351184845,False
mp-2,O,1.3690271377563477,-0.752181351184845,False
mp-2,OOH,3.8704099655151367,-0.752181351184845,False
mp-101,OH,0.7333454489707947,-0.7445695400238037,False
mp-101,O,0.9518327116966248,-0.7445695400238037,False
mp-101,OOH,3.511475086212158,-0.7445695400238037,False
mp-33,OH,-0.35897377133369446,-0.7433056831359863,False
mp-33,O,-0.4209609031677246,-0.7433056831359863,False
mp-33,OOH,-0.4592224061489105,-0.7433056831359863,True
mp-74,OH,0.3988669514656067,-0.7438616752624512,False
mp-74,O,0.5422881245613098,-0.7438616752624512,False
mp-74,OOH,4.059436798095703,-0.7438616752624512,False
mp-81,OH,1.4578070640563965,-0.7571032643318176,False
mp-81,O,2.6339311599731445,-0.7571032643318176,False
mp-81,OOH,4.778576374053955,-0.7571032643318176,False
mp-124,OH,0.7703747153282166,-0.7569171190261841,False
mp-124,O,2.19629168510437,-0.7569171190261841,False
mp-124,OOH,4.091372966766357,-0.7569171190261841,False
mp-30,OH,0.29435962438583374,-0.753028929233551,False
mp-30,O,1.030313491821289,-0.753028929233551,False
mp-30,OOH,1.9818496704101562,-0.753028929233551,True
mp-23,OH,0.17131441831588745,-0.7482970356941223,False
mp-23,O,0.16445857286453247,-0.7482970356941223,False
mp-23,OOH,0.5893710255622864,-0.7482970356941223,True
mp-54,OH,-0.6313563585281372,-0.7405238151550293,False
mp-54,O,-0.20199918746948242,-0.7405238151550293,False
mp-54,OOH,0.26418858766555786,-0.7405238151550293,True
mp-13,OH,-0.46021419763565063,-0.701260507106781,False
mp-13,O,-0.040946781635284424,-0.701260507106781,False
mp-13,OOH,-0.7442118525505066,-0.701260507106781,True
mp-35,OH,-0.6250724792480469,-0.5561503171920776,False
mp-35,O,-0.6622294187545776,-0.5561503171920776,False
mp-35,OOH,-1.349317193031311,-0.5561503171920776,True
mp-72,OH,-1.4623123407363892,-0.7569870352745056,False
mp-72,O,-2.3189492225646973,-0.7569870352745056,False
mp-72,OOH,-4.57866096496582,-0.7569870352745056,True
mp-90,OH,-0.8802588582038879,-0.7506680488586426,False
mp-90,O,-1.0294996500015259,-0.7506680488586426,False
mp-90,OOH,-1.5036754608154297,-0.7506680488586426,True
mp-49,OH,-0.7545676827430725,-0.7429029941558838,False
mp-49,O,-0.7079783082008362,-0.7429029941558838,False
mp-49,OOH,2.0357918739318848,-0.7429029941558838,True
mp-8,OH,-1.1351470947265625,-0.7485582828521729,False
mp-8,O,-0.9101085066795349,-0.7485582828521729,False
mp-8,OOH,-1.4761409759521484,-0.7485582828521729,True
mp-91,OH,-0.9391697645187378,-0.7412167191505432,False
mp-91,O,-0.9616280198097229,-0.7412167191505432,False
mp-91,OOH,-1.8922913074493408,-0.7412167191505432,True
mp-146,OH,-0.9168674349784851,-0.7387561798095703,False
mp-146,O,-2.173508644104004,-0.7387561798095703,False
mp-146,OOH,-3.234840154647827,-0.7387561798095703,True
mp-129,OH,-0.8492987751960754,-0.7365235090255737,False
mp-129,O,-0.498207688331604,-0.7365235090255737,False
mp-129,OOH,-1.8853881359100342,-0.7365235090255737,True
mp-75,OH,-1.013394832611084,-0.7350281476974487,False
mp-75,O,-1.67718505859375,-0.7350281476974487,False
mp-75,OOH,-2.7315011024475098,-0.7350281476974487,True
mp-50,OH,-1.3304438591003418,-0.7378686666488647,False
mp-50,O,-0.7992128729820251,-0.7378686666488647,False
mp-50,OOH,-3.185413360595703,-0.7378686666488647,True
