bulk_id,adsorbate,E_adslab,E_slab,anomaly
mp-126,OH,0.925626814365387,-0.7620511651039124,False
mp-126,O,1.6003234386444092,-0.7620511651039124,False
mp-126,OOH,3.961671829223633,-0.7620511651039124,False
mp-2,OH,0.8443775773048401,-0.7521712779998779,False
mp-2,O,1.219613790512085,-0.7521712779998779,False
mp-2,OOH,3.8156580924987793,-0.7521712779998779,False
mp-101,OH,0.661767303943634,-0.744587242603302,False
mp-101,O,0.970292866230011,-0.744587242603302,False
mp-101,OOH,3.524362087249756,-0.744587242603302,False
mp-33,OH,-0.3826152980327606,-0.7433291673660278,False
mp-33,O,-0.39505040645599365,-0.7433291673660278,False
mp-33,OOH,-0.5398070812225342,-0.7433291673660278,True
mp-74,OH,0.4064341187477112,-0.7438414096832275,False
mp-74,O,0.6193457245826721,-0.7438414096832275,False
mp-74,OOH,1.6655256748199463,-0.7438414096832275,True
mp-81,OH,1.5035183429718018,-0.757383406162262,False
mp-81,O,2.764974594116211,-0.757383406162262,False
mp-81,OOH,4.763042449951172,-0.757383406162262,False
mp-124,OH,0.7613721489906311,-0.7570197582244873,False
mp-124,O,2.1908552646636963,-0.7570197582244873,False
mp-124,OOH,4.3241286277771,-0.7570197582244873,False
mp-30,OH,0.7211795449256897,-0.7530588507652283,False
mp-30,O,0.947343647480011,-0.7530588507652283,False
mp-30,OOH,3.5869340896606445,-0.7530588507652283,False
mp-23,OH,0.16899311542510986,-0.7477532029151917,False
mp-23,O,0.17111313343048096,-0.7477532029151917,False
mp-23,OOH,0.4978730082511902,-0.7477532029151917,True
mp-54,OH,-0.6224639415740967,-0.7404637336730957,False
mp-54,O,-0.23063445091247559,-0.7404637336730957,False
mp-54,OOH,2.7660865783691406,-0.7404637336730957,False
mp-13,OH,-0.587370753288269,-0.701427698135376,False
mp-13,O,-0.07053619623184204,-0.701427698135376,False
mp-13,OOH,-1.2360361814498901,-0.701427698135376,True
mp-35,OH,-0.6307539343833923,-0.5627529621124268,False
mp-35,O,-0.9524245858192444,-0.5627529621124268,False
mp-35,OOH,-1.0593823194503784,-0.5627529621124268,True
mp-72,OH,-2.0149781703948975,-0.7569270730018616,False
mp-72,O,-2.6022896766662598,-0.7569270730018616,False
mp-72,OOH,-3.596953868865967,-0.7569270730018616,True
mp-90,OH,-0.6963736414909363,-0.7506898641586304,False
mp-90,O,-1.1974289417266846,-0.7506898641586304,False
mp-90,OOH,-1.477250576019287,-0.7506898641586304,True
mp-49,OH,-0.7564342021942139,-0.7430498600006104,False
mp-49,O,-0.7080023884773254,-0.7430498600006104,False
mp-49,OOH,0.6272661089897156,-0.7430498600006104,True
mp-8,OH,-0.9247419834136963,-0.7485858201980591,False
mp-8,O,-0.9170327186584473,-0.7485858201980591,False
mp-8,OOH,-1.807347059249878,-0.7485858201980591,True
mp-91,OH,-0.9842032194137573,-0.7410950064659119,False
mp-91,O,-0.9626854062080383,-0.7410950064659119,False
mp-91,OOH,-2.364149570465088,-0.7410950064659119,True
mp-146,OH,-0.9197116494178772,-0.736966609954834,False
mp-146,O,-1.6932891607284546,-0.736966609954834,False
mp-146,OOH,-3.1287882328033447,-0.736966609954834,True
mp-129,OH,-0.8835964202880859,-0.7363130450248718,False
mp-129,O,-0.4996151924133301,-0.7363130450248718,False
mp-129,OOH,-1.5850048065185547,-0.7363130450248718,True
mp-75,OH,-1.0068992376327515,-0.7351124286651611,False
mp-75,O,-1.434856653213501,-0.7351124286651611,False
mp-75,OOH,-2.506014823913574,-0.7351124286651611,True
mp-50,OH,-1.3351470232009888,-0.7379921078681946,False
mp-50,O,-0.7829745411872864,-0.7379921078681946,False
mp-50,OOH,-3.2085719108581543,-0.7379921078681946,True
