bulk_id,formula,adsorbate,E_adslab,E_slab,anomaly
mp-30,Cu,NO3,5.393372058868408,-0.783175528049469,False
mp-30,Cu,NO2,3.625563621520996,-0.783175528049469,False
mp-30,Cu,NO,2.770439386367798,-0.783175528049469,False
mp-30,Cu,N,0.7370074391365051,-0.783175528049469,False
mp-30,Cu,NH,-0.23215073347091675,-0.783175528049469,False
mp-30,Cu,NH3,-1.1490118503570557,-0.783175528049469,False
mp-23,Ni,NO3,5.250507831573486,-0.7577755451202393,False
mp-23,Ni,NO2,3.005255937576294,-0.7577755451202393,False
mp-23,Ni,NO,1.3256123065948486,-0.7577755451202393,False
mp-23,Ni,N,-0.9324827194213867,-0.7577755451202393,False
mp-23,Ni,NH,-1.2555264234542847,-0.7577755451202393,False
mp-23,Ni,NH3,-0.898322343826294,-0.7577755451202393,False
mp-54,Co,NO3,4.7137837409973145,-0.731247067451477,False
mp-54,Co,NO2,2.6558148860931396,-0.731247067451477,False
mp-54,Co,NO,0.4844750761985779,-0.731247067451477,False
mp-54,Co,N,-1.6521475315093994,-0.731247067451477,False
mp-54,Co,NH,-1.749629259109497,-0.731247067451477,False
mp-54,Co,NH3,-1.6459589004516602,-0.731247067451477,False
mp-2,Pd,NO3,5.655618190765381,-0.7537265419960022,False
mp-2,Pd,NO2,3.836427688598633,-0.7537265419960022,False
mp-2,Pd,NO,1.5627336502075195,-0.7537265419960022,False
mp-2,Pd,N,0.6961904168128967,-0.7537265419960022,False
mp-2,Pd,NH,0.960928738117218,-0.7537265419960022,False
mp-2,Pd,NH3,-1.3680518865585327,-0.7537265419960022,False
mp-74,Rh,NO3,5.24580192565918,-0.755622148513794,False
mp-74,Rh,NO2,3.0444467067718506,-0.755622148513794,False
mp-74,Rh,NO,0.9907758831977844,-0.755622148513794,False
mp-74,Rh,N,-0.34185507893562317,-0.755622148513794,False
mp-74,Rh,NH,-0.9949689507484436,-0.755622148513794,False
