bulk_id,formula,adsorbate,E_adslab,E_slab,anomaly
mp-30,Cu,NO3,5.241514682769775,-0.7832891345024109,False
mp-30,Cu,NO2,3.7061734199523926,-0.7832891345024109,False
mp-30,Cu,NO,2.7632274627685547,-0.7832891345024109,False
mp-30,Cu,N,2.18279767036438,-0.7832891345024109,False
mp-30,Cu,NH,-0.24261683225631714,-0.7832891345024109,False
mp-30,Cu,NH3,-0.9181941151618958,-0.7832891345024109,True
mp-23,Ni,NO3,5.0169358253479,-0.7576865553855896,False
mp-23,Ni,NO2,1.1100482940673828,-0.7576865553855896,True
mp-23,Ni,NO,0.9922025799751282,-0.7576865553855896,False
mp-23,Ni,N,-0.9381681680679321,-0.7576865553855896,False
mp-23,Ni,NH,-0.33434659242630005,-0.7576865553855896,False
mp-23,Ni,NH3,-1.5480139255523682,-0.7576865553855896,False
mp-54,Co,NO3,4.653515338897705,-0.7312095761299133,False
mp-54,Co,NO2,0.31510788202285767,-0.7312095761299133,True
mp-54,Co,NO,0.6779511570930481,-0.7312095761299133,False
mp-54,Co,N,1.0383601188659668,-0.7312095761299133,False
mp-54,Co,NH,-0.9265238046646118,-0.7312095761299133,False
mp-54,Co,NH3,-0.8828316926956177,-0.7312095761299133,True
mp-2,Pd,NO3,5.634295463562012,-0.7537422180175781,False
mp-2,Pd,NO2,3.6236777305603027,-0.7537422180175781,False
mp-2,Pd,NO,1.9548068046569824,-0.7537422180175781,False
mp-2,Pd,N,1.3456478118896484,-0.7537422180175781,False
mp-2,Pd,NH,0.5844668745994568,-0.7537422180175781,False
mp-2,Pd,NH3,-1.292527198791504,-0.7537422180175781,False
mp-74,Rh,NO3,5.810743808746338,-0.7496948838233948,False
mp-74,Rh,NO2,3.1454243659973145,-0.7496948838233948,False
mp-74,Rh,NO,1.164485216140747,-0.7496948838233948,False
mp-74,Rh,N,1.4576728343963623,-0.7496948838233948,False
mp-74,Rh,NH,-0.9971806406974792,-0.7496948838233948,False
mp-74,Rh,NH3,-1.40353524684906,-0.7496948838233948,False
mp-126,Pt,NO3,6.305700778961182,-0.7399114966392517,False
mp-126,Pt,NO2,3.6763916015625,-0.7399114966392517,False
mp-126,Pt,NO,2.169346809387207,-0.7399114966392517,False
mp-126,Pt,N,0.8375197052955627,-0.7399114966392517,False
mp-126,Pt,NH,0.24369072914123535,-0.7399114966392517,False
mp-126,Pt,NH3,-0.8883448839187622,-0.7399114966392517,True
no3rr-Cu3Ni,Cu3Ni,NO3,5.192000865936279,-0.7410696744918823,False
no3rr-Cu3Ni,Cu3Ni,NO2,3.0740389823913574,-0.7410696744918823,False
no3rr-Cu3Ni,Cu3Ni,NO,1.655261754989624,-0.7410696744918823,False
no3rr-Cu3Ni,Cu3Ni,N,-0.4785517752170563,-0.7410696744918823,False
no3rr-Cu3Ni,Cu3Ni,NH,-0.9111023545265198,-0.7410696744918823,False
no3rr-Cu3Ni,Cu3Ni,NH3,-0.9091132879257202,-0.7410696744918823,True
no3rr-Cu3Co,CoCu3,NO3,4.635530471801758,-0.7168676853179932,False
no3rr-Cu3Co,CoCu3,NO2,1.0490694046020508,-0.7168676853179932,True
no3rr-Cu3Co,CoCu3,NO,0.7780519127845764,-0.7168676853179932,False
no3rr-Cu3Co,CoCu3,N,0.9401854872703552,-0.7168676853179932,False
no3rr-Cu3Co,CoCu3,NH,-1.5088740587234497,-0.7168676853179932,False
no3rr-Cu3Co,CoCu3,NH3,-1.083871841430664,-0.7168676853179932,False
no3rr-Cu3Fe,Cu3Fe,NO3,1.265779733657837,-0.7258713245391846,True
no3rr-Cu3Fe,Cu3Fe,NO2,-0.07013410329818726,-0.7258713245391846,True
no3rr-Cu3Fe,Cu3Fe,NO,0.18965208530426025,-0.7258713245391846,False
no3rr-Cu3Fe,Cu3Fe,N,0.14880424737930298,-0.7258713245391846,False
no3rr-Cu3Fe,Cu3Fe,NH,-0.7550141215324402,-0.7258713245391846,False
no3rr-Cu3Fe,Cu3Fe,NH3,-0.8653194904327393,-0.7258713245391846,True
no3rr-Cu3Pd,Cu3Pd,NO3,5.586974143981934,-0.7514581680297852,False
no3rr-Cu3Pd,Cu3Pd,NO2,3.9415841102600098,-0.7514581680297852,False
no3rr-Cu3Pd,Cu3Pd,NO,2.458841562271118,-0.7514581680297852,False
no3rr-Cu3Pd,Cu3Pd,N,1.0396490097045898,-0.7514581680297852,False
no3rr-Cu3Pd,Cu3Pd,NH,1.1437625885009766,-0.7514581680297852,False
no3rr-Cu3Pd,Cu3Pd,NH3,-0.8966159820556641,-0.7514581680297852,True
no3rr-Cu3Rh,Cu3Rh,NO3,5.503936290740967,-0.741279661655426,False
no3rr-Cu3Rh,Cu3Rh,NO2,3.1636617183685303,-0.741279661655426,False
no3rr-Cu3Rh,Cu3Rh,NO,1.6548149585723877,-0.741279661655426,False
no3rr-Cu3Rh,Cu3Rh,N,-0.5745695233345032,-0.741279661655426,False
no3rr-Cu3Rh,Cu3Rh,NH,-0.7151162624359131,-0.741279661655426,False
no3rr-Cu3Rh,Cu3Rh,NH3,-1.3777940273284912,-0.741279661655426,False
no3rr-Cu3Pt,Cu3Pt,NO3,6.041981220245361,-0.7305722832679749,False
no3rr-Cu3Pt,Cu3Pt,NO2,3.8382973670959473,-0.7305722832679749,False
no3rr-Cu3Pt,Cu3Pt,NO,2.320040225982666,-0.7305722832679749,False
no3rr-Cu3Pt,Cu3Pt,N,0.9651519656181335,-0.7305722832679749,False
no3rr-Cu3Pt,Cu3Pt,NH,0.8690728545188904,-0.7305722832679749,False
no3rr-Cu3Pt,Cu3Pt,NH3,-0.8974827527999878,-0.7305722832679749,True
no3rr-Cu3Zn,Cu3Zn,NO3,5.345977783203125,-0.7602067589759827,False
no3rr-Cu3Zn,Cu3Zn,NO2,3.775721549987793,-0.7602067589759827,False
no3rr-Cu3Zn,Cu3Zn,NO,2.9409985542297363,-0.7602067589759827,False
no3rr-Cu3Zn,Cu3Zn,N,2.3669769763946533,-0.7602067589759827,False
no3rr-Cu3Zn,Cu3Zn,NH,-0.05819535255432129,-0.7602067589759827,False
no3rr-Cu3Zn,Cu3Zn,NH3,-1.1799083948135376,-0.7602067589759827,False
no3rr-Cu3Sn,Cu3Sn,NO3,5.7983503341674805,-0.7172207832336426,False
no3rr-Cu3Sn,Cu3Sn,NO2,4.142814636230469,-0.7172207832336426,False
no3rr-Cu3Sn,Cu3Sn,NO,3.3520874977111816,-0.7172207832336426,False
no3rr-Cu3Sn,Cu3Sn,N,2.2980246543884277,-0.7172207832336426,False
no3rr-Cu3Sn,Cu3Sn,NH,0.9805153012275696,-0.7172207832336426,False
no3rr-Cu3Sn,Cu3Sn,NH3,-0.9100684523582458,-0.7172207832336426,True
no3rr-Cu3Ag,AgCu3,NO3,5.3901495933532715,-0.7661103010177612,False
no3rr-Cu3Ag,AgCu3,NO2,3.734706401824951,-0.7661103010177612,False
no3rr-Cu3Ag,AgCu3,NO,2.8288471698760986,-0.7661103010177612,False
no3rr-Cu3Ag,AgCu3,N,2.910174608230591,-0.7661103010177612,False
no3rr-Cu3Ag,AgCu3,NH,1.0387272834777832,-0.7661103010177612,False
no3rr-Cu3Ag,AgCu3,NH3,-0.9036828279495239,-0.7661103010177612,True
no3rr-Ni3Cu,CuNi3,NO3,5.584601879119873,-0.7383531332015991,False
no3rr-Ni3Cu,CuNi3,NO2,3.196643590927124,-0.7383531332015991,False
no3rr-Ni3Cu,CuNi3,NO,1.9717795848846436,-0.7383531332015991,False
no3rr-Ni3Cu,CuNi3,N,-0.266422301530838,-0.7383531332015991,False
no3rr-Ni3Cu,CuNi3,NH,0.3701208233833313,-0.7383531332015991,False
no3rr-Ni3Cu,CuNi3,NH3,-0.8837817311286926,-0.7383531332015991,True
no3rr-Co3Cu,Co3Cu,NO3,5.1492509841918945,-0.7261574864387512,False
no3rr-Co3Cu,Co3Cu,NO2,2.5100412368774414,-0.7261574864387512,True
no3rr-Co3Cu,Co3Cu,NO,1.4924163818359375,-0.7261574864387512,False
no3rr-Co3Cu,Co3Cu,N,0.6399980187416077,-0.7261574864387512,False
no3rr-Co3Cu,Co3Cu,NH,-0.10078668594360352,-0.7261574864387512,False
no3rr-Co3Cu,Co3Cu,NH3,-0.7540743947029114,-0.7261574864387512,True
no3rr-Pd3Cu,CuPd3,NO3,5.4805908203125,-0.7386486530303955,False
no3rr-Pd3Cu,CuPd3,NO2,3.5006837844848633,-0.7386486530303955,False
no3rr-Pd3Cu,CuPd3,NO,2.5677530765533447,-0.7386486530303955,False
no3rr-Pd3Cu,CuPd3,N,0.8902140259742737,-0.7386486530303955,False
no3rr-Pd3Cu,CuPd3,NH,0.20572799444198608,-0.7386486530303955,False
no3rr-Pd3Cu,CuPd3,NH3,-1.0219030380249023,-0.7386486530303955,False
no3rr-Ni3Fe,FeNi3,NO3,0.4174526333808899,-0.7511876225471497,True
no3rr-Ni3Fe,FeNi3,NO2,2.5927929878234863,-0.7511876225471497,False
no3rr-Ni3Fe,FeNi3,NO,0.49834197759628296,-0.7511876225471497,False
no3rr-Ni3Fe,FeNi3,N,-1.8654077053070068,-0.7511876225471497,False
no3rr-Ni3Fe,FeNi3,NH,-1.7627499103546143,-0.7511876225471497,False
no3rr-Ni3Fe,FeNi3,NH3,-1.6787164211273193,-0.7511876225471497,False
no3rr-Ni3Co,CoNi3,NO3,5.107702732086182,-0.7418088912963867,False
no3rr-Ni3Co,CoNi3,NO2,2.7560536861419678,-0.7418088912963867,False
no3rr-Ni3Co,CoNi3,NO,0.8502737879753113,-0.7418088912963867,False
no3rr-Ni3Co,CoNi3,N,1.0330333709716797,-0.7418088912963867,False
no3rr-Ni3Co,CoNi3,NH,-1.6813277006149292,-0.7418088912963867,False
no3rr-Ni3Co,CoNi3,NH3,-1.639204502105713,-0.7418088912963867,False
no3rr-Co3Pd,Co3Pd,NO3,5.35404109954834,-0.7518371343612671,False
no3rr-Co3Pd,Co3Pd,NO2,3.444197177886963,-0.7518371343612671,False
no3rr-Co3Pd,Co3Pd,NO,1.1110050678253174,-0.7518371343612671,False
no3rr-Co3Pd,Co3Pd,N,0.04439622163772583,-0.7518371343612671,False
no3rr-Co3Pd,Co3Pd,NH,-0.0783393383026123,-0.7518371343612671,False
no3rr-Co3Pd,Co3Pd,NH3,-1.2843420505523682,-0.7518371343612671,False
